评论人的ID,评论人网名,评论人VIP等级,评论人头像网址,评论编号,评论时间,点赞量,评论内容,ip地址
2104805846,阿航-28,2,http://p1.music.126.net/HskNc4qC3crC13bCNj7qCw==/109951168503853509.jpg,5882056951,昨天02:17,1,早点睡,河南
2104805846,阿航-28,2,http://p2.music.126.net/HskNc4qC3crC13bCNj7qCw==/109951168503853509.jpg,5882056928,昨天02:17,0,我记得你爱我或许是我记反了,河南
1377622459,黑夜同我做伴,2,http://p2.music.126.net/E3FwNId_K3XVdzTS9WFo4w==/109951168514331767.jpg,5882047994,昨天02:17,1,我恨我自己为什么没有早点回来 那男的就刚认识两天 那天她心情不好 我没有在那里 那男的陪她散步遛狗 荡秋千就给她表白了 我不甘心 我也恨自己为什么不主动一点表白,四川
1377622459,黑夜同我做伴,2,http://p2.music.126.net/E3FwNId_K3XVdzTS9WFo4w==/109951168514331767.jpg,5882047985,昨天02:17,1,我喜欢她很久很久了 我跟她天天聊天天天开视频打电话 干什么都要给她说 特别特别喜欢 她之前说过我要是在她那边就好了 天天找我玩 我当真了 我这次请了九天假回家 为了每天能够见上她一面 但是...........见了第一面那天晚上她谈恋爱了.........我不甘心我好难过 我恨我自己,四川
264808594,Sunset丶9,6,http://p2.music.126.net/Nqy0b1Djg3Y2JgnWh6ZSZg==/109951168502047396.jpg,5882053222,昨天02:11,0,“要始终保持热情和乐观向上，去喜欢自己正要和将要做的每一件事情，热爱身边的一切，努力让自己的选择正确，生活一定会悄无声息的按照你的美好希翼向你走来。”,浙江
1918257996,太不陽,0,http://p2.music.126.net/AtYx7p5md79Vvft60iFxuw==/109951166905613991.jpg,5882054775,昨天02:08,1,我爱的人回来了,浙江
1310325403,_卢珊珊,6,http://p2.music.126.net/tpAjRKdb7iC17xSGi6K69g==/109951168050929750.jpg,5882049818,昨天02:01,0,爱会换起我的占有欲 疑心病 勾引出我的敏感 猜忌 这些东西会让我爱的人痛苦不堪,广西
6318301648,我怎能怪你捏,2,http://p2.music.126.net/gV5OQm5RAvTJc1f2-kWQwA==/109951168479885088.jpg,5882038427,昨天01:43,1,“我带着哭腔问他：在我许愿的三十秒，你是在担心她因为图书馆断电害怕，还是希望以后年年都能陪我过生日。”,江西
6318301648,我怎能怪你捏,2,http://p2.music.126.net/gV5OQm5RAvTJc1f2-kWQwA==/109951168479885088.jpg,5882042741,昨天01:43,1,动态,江西
8069018376,ZengWanchen_s,0,http://p2.music.126.net/6Ygrxf5lzlQYNe-SqPPWAw==/109951168238234901.jpg,5882040019,昨天01:43,1,我永远记得那个夜晚，记得那个和父母大吵一架的夜晚，记得和喜欢的人一起散步的夜晚，记得他在楼下送我篮球手环的夜晚，永远记得那个浪漫美好的夜晚,四川
4948116493,抱哭-,0,http://p2.music.126.net/-Xelpuw0QgVXR5oA7qdyig==/109951168518785729.jpg,5882037552,昨天01:41,0,大概是你并不孤独 所以我给你的陪伴毫不起眼,新疆
407042804,Dik-Qw1ko,0,http://p2.music.126.net/Ark8uvcHy9Lg1IYisgivaA==/109951167254514354.jpg,5882039884,昨天01:41,0,我可以问一下你梦想是什么吗？,新疆
407042804,Dik-Qw1ko,0,http://p2.music.126.net/Ark8uvcHy9Lg1IYisgivaA==/109951167254514354.jpg,5882039884,昨天01:41,0,我可以问一下你梦想是什么吗？,新疆
1599175613,MyPauline,2,http://p2.music.126.net/TCfYmxAJhs1inV8b3fE4RQ==/109951168457601114.jpg,5882038034,昨天01:39,0,动态,江西
2110521839,徐志摩-J,0,http://p2.music.126.net/wLVZbnQSZ28bnTvB1oEW0A==/109951166923806014.jpg,5882035680,昨天01:39,1,错过了秋枫冬雪 就会迎来春天的樱花.,湖南
2110521839,徐志摩-J,0,http://p2.music.126.net/wLVZbnQSZ28bnTvB1oEW0A==/109951166923806014.jpg,5882035680,昨天01:39,1,错过了秋枫冬雪 就会迎来春天的樱花.,湖南
1510582945,loooove_you,3,http://p2.music.126.net/gkXVsKgVY-09_hVn7BYV_A==/109951168122590958.jpg,5882035469,昨天01:36,0,没关系啊 我们的约定你忘了我还记着。,湖北
480498777,刚到么,6,http://p2.music.126.net/YFPpVVUYhflsvsjjNnbFHA==/109951164724559825.jpg,5882035427,昨天01:36,1,有些电影，朋友不能陪你看完，但是他们会在门口等你散场，然后傻笑这一起去新的地方，所以，再难过，好基友都会陪在你身边。,云南
1776007874,车窗起雾了吗,0,http://p2.music.126.net/G3G1AJzFTiJlKvBQ4Zs_YA==/109951168517831774.jpg,5882032588,昨天01:34,0,[多多大哭][多多大哭][多多大哭]我哭  没有人更好  珍惜当下最好,云南
261929767,我的时间很贵,7,http://p2.music.126.net/cXFiJpDZMZe857a9Rx0kPw==/109951166274804087.jpg,5882032529,昨天01:33,1,我幻想着未来和美好憧憬也只是成了幻想其实我们的故事已经翻篇了,浙江
3216775110,Y-离水三月,2,http://p2.music.126.net/BvaI-RECuRGo1vUZMTXLwA==/109951168517799580.jpg,5882035857,昨天01:32,0,但是涵丫头我不怪你。我无法怪你。我还是要竭尽全力去追赶你。人的一生会有两个人，一个惊艳了时光，一个温柔了岁月。你是那个惊艳时光的人，我不在需要谁来温柔我的岁月。我有一个问题，这一切该怎么结束，而这个问题很早之前就有了答案。,河北
480498777,刚到么,6,http://p2.music.126.net/YFPpVVUYhflsvsjjNnbFHA==/109951164724559825.jpg,5882035059,昨天01:32,1,重新找一个人，还是要经历热情、争吵、冷淡、僵持到结束，都是会找到合适的，那谁能保证下一个就是合适的呢？,云南
1510582945,loooove_you,3,http://p2.music.126.net/gkXVsKgVY-09_hVn7BYV_A==/109951168122590958.jpg,5882033313,昨天01:32,0,分手半年 回忆弄得比过程还长 没出息的小姑娘。,湖北
1429454884,-Mancheste,4,http://p2.music.126.net/rwADYleeNaGJI3Ee7rdERQ==/109951167973446684.jpg,5882035737,昨天01:31,0,四月希望都能给大家一个很好的开头吧,广东
1429454884,-Mancheste,4,http://p2.music.126.net/rwADYleeNaGJI3Ee7rdERQ==/109951167973446684.jpg,5882032288,昨天01:31,0,还是放不下,广东
1510582945,loooove_you,3,http://p2.music.126.net/gkXVsKgVY-09_hVn7BYV_A==/109951168122590958.jpg,5882031593,昨天01:30,1,再见也不说 没礼貌的小鬼。,湖北
3291504687,等爱降临时,2,http://p2.music.126.net/iS7-4sAV0p7IBW_MRWXqag==/109951168517792376.jpg,5882030609,昨天01:30,2,4.3睡个好觉,重庆
1510582945,loooove_you,3,http://p2.music.126.net/gkXVsKgVY-09_hVn7BYV_A==/109951168122590958.jpg,5882031555,昨天01:30,1,所以道歉是在和我说再见吗 小狗,湖北
3216775110,Y-离水三月,2,http://p2.music.126.net/BvaI-RECuRGo1vUZMTXLwA==/109951168517799580.jpg,5882033755,昨天01:29,0,去追赶她只为能和她般配，几乎毁掉了我的一切为什么到了最后全都是我的错,河北
3413405170,万事有回响-,0,http://p2.music.126.net/UFG0a8TzcxLm4lYpVaImAg==/109951168311630671.jpg,5882028583,昨天01:27,1,及时止损,湖南
3216775110,Y-离水三月,2,http://p2.music.126.net/BvaI-RECuRGo1vUZMTXLwA==/109951168517799580.jpg,5882031909,昨天01:27,2,4.2联考结束，我狼狈的躲回了家。大家那时还在上自习吧，但是我真的待不下去了，我不能忍受再和她在一个地方。今年的三月又下雪了，我记得很清楚去年的三月也在下雪，那天过后我们就开始疏远。大家都在说我活该，可是我到底做错了什么我只是用自己的方式去喜欢而已我对她好我用我的一切去给她我拼了命,河北
5189506164,_Y_L_h_,1,http://p2.music.126.net/vwMoLx37vG-w3Ih-rjaa8A==/109951168240575086.jpg,5882031069,昨天01:26,0,加油,云南
607306988,Xiao鞠,0,http://p2.music.126.net/tv8_MEgwrBOTAMdz0YD5hw==/109951167017183003.jpg,5882024421,昨天01:19,1,你真的好难忘啊[流泪][流泪],云南
1353205847,北城以南花似還,2,http://p2.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882026943,昨天01:18,0,释怀没,四川
1353205847,北城以南花似還,2,http://p2.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882024169,昨天01:16,0,确实,四川
1339230266,sryxhzt,0,http://p2.music.126.net/IHMHfKoxsZazu2mgOtK3fA==/109951168273532360.jpg,5882023374,昨天01:16,0,不听这首歌睡不着觉 可能歌里有你吧,四川
1590864041,临语季,2,http://p2.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882021687,昨天01:16,0,是的,重庆
1353205847,北城以南花似還,2,http://p2.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882023825,昨天01:12,0,不吃回头草,四川
1353205847,北城以南花似還,2,http://p2.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882022957,昨天01:12,0,想想就好,四川
576901097,洲崽i,0,http://p2.music.126.net/MVZuVVNL8ue9RRa0DsQ-Wg==/109951168501396142.jpg,5882021245,昨天01:12,1,小猫咪快乖乖睡觉  goodnight,广东
629223093,温吞的雾,0,http://p2.music.126.net/2Bf3FWfthWXSEtn2XDQgog==/109951168286883587.jpg,5882022796,昨天01:11,0,是拉子吗,四川
1353205847,北城以南花似還,2,http://p1.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882022771,昨天01:10,2,哪里都有姐姐的身影，貌似自己对姐姐没什么抵抗力，清醒一点YCB她们带刺走的时候潇洒不拖泥带水，臭弟弟就真的会很容易受伤，甜是真的甜但只有甜的时候吧，大部分都苦涩的，哭并甜着,四川
1445355304,矢车菊黎明中,0,http://p1.music.126.net/ORsTyKfzZ-99-7DnIuxgsw==/109951168301290977.jpg,5882016625,昨天01:08,0,1168,湖北
1353205847,北城以南花似還,2,http://p1.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882019212,昨天01:08,0,害,四川
5108429304,Unique5-,0,http://p1.music.126.net/ssaHSQMBsHRUGtUnnyetQg==/109951168506731550.jpg,5882019149,昨天01:07,1,你的态度 让我不知道如何开口。,湖北
1353205847,北城以南花似還,2,http://p1.music.126.net/iXn86mUIrhkqFyE85kAnfw==/109951166184523888.jpg,5882015708,昨天01:07,0,是的,四川
322089344,让我去换每一个天黑的拥抱,0,http://p1.music.126.net/9OmoWfKNLcyK2kDTIiTcjw==/109951166883305560.jpg,5882013643,昨天01:03,0,康康我！我也想要,山东
8188484990,ik明天见1,1,http://p1.music.126.net/1CNvEoG7wjaKovTMwPvDAw==/109951168461946684.jpg,5882014178,昨天01:01,2,459,山东
1932720007,x不踌躇,1,http://p1.music.126.net/TaidFNZGjn_Q4sqq7QSxRQ==/109951168441021148.jpg,5882014118,昨天01:01,0,也许是我自作多情,山东
123153978,没什么好汀,6,http://p1.music.126.net/YLYUAYEJzpr-ZS7K_HiTEw==/109951168455260801.jpg,5882014868,昨天01:00,0,以前哪里都是你，我说的只是以前,福建
1590864041,临语季,0,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882011970,昨天00:58,0,哪里都是你,重庆
1590864041,临语季,0,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882011970,昨天00:58,0,哪里都是你,重庆
1590864041,临语季,2,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882010789,昨天00:55,1,为什么要骗我呢，是女孩子也没关系,重庆
1590864041,临语季,2,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882005599,昨天00:53,2,听这首歌满脑子都是你,重庆
504196536,luv2mch,0,http://p1.music.126.net/EYIylPajpxV36g92IBKnWg==/109951166906234472.jpg,5882007307,昨天00:53,0,[大笑],湖南
2000071090,深夜伤感男神7,3,http://p1.music.126.net/EgBSi3PJGNlqtybLsKgn-Q==/109951168479344933.jpg,5882008099,昨天00:53,0,每天每夜想你,河北
5059325993,Yshihao06,0,http://p1.music.126.net/srtCh9RmEzfS38De0uglyw==/109951168320714922.jpg,5882007933,昨天00:52,0,7,河北
1590864041,临语季,2,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882004554,昨天00:52,0,可是以前好幸福，你是我第一个叫宝宝的也是我第一次被叫宝宝，你说宝宝可以亲亲你吗不可以也得可以我当时真的好喜欢你T﹏T,重庆
486522926,睡不着的小呆瓜,6,http://p1.music.126.net/q4DK-YldFKlnx49tTHNiSw==/109951167349077589.jpg,5882005402,昨天00:51,0,晚安,广西
8487727559,Cx还记,1,http://p1.music.126.net/DkIM3vTh_c5zbtHKZAXn0w==/109951168517629376.jpg,5882007022,昨天00:51,2,“你崩溃在三点半，她睡到自然醒”,云南
1590864041,临语季,2,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882006954,昨天00:50,0,我当时不知道这首歌以为是另外一首很可爱的歌我还笑你怎么听这种你特别迷惑问我哪里可爱了然后我后边陪你听这首歌,重庆
1590864041,临语季,2,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5882005902,昨天00:49,1,不会因为你是女孩子就不喜欢你,重庆
3878849685,y_Hilaria,0,http://p1.music.126.net/y6_h00iqDAIgz69CZN3xlw==/109951168184365867.jpg,5882003312,昨天00:48,0,对你很无语,北京
2139261849,神也会伤心i,0,http://p1.music.126.net/0ZBKLxBXPKd7W6kI0jkHZA==/109951168289461331.jpg,5882003065,昨天00:46,4,双 复合 单 销声匿迹,广东
5063997270,金恒硕,3,http://p1.music.126.net/n2Hy3lfv3gRKWOZYCX9Mmw==/109951167787129063.jpg,5881999141,昨天00:45,2,分了89天了时间不长，但是每次想起她的时候很想哭，以前我并不喜欢哭的，自从和她分手之后，每次喝完酒就想哭，忍不住的感觉，中间也谈过两个，试着忘掉她，但是忘不掉，找不到那种感觉，好想她，但是我不敢打扰她，低贱的癞蛤蟆又怎会配得上好贵的白天鹅，让时间帮我忘记她吧，都说时间能治愈一切,湖北
7857302787,他很好哄,0,http://p1.music.126.net/gVdzZxJ2T2Ffx1rtnSaXvw==/109951168510690412.jpg,5882000279,昨天00:44,3,歌 我的安眠药,河南
7857302787,他很好哄,0,http://p1.music.126.net/gVdzZxJ2T2Ffx1rtnSaXvw==/109951168510690412.jpg,5882000279,昨天00:44,3,歌 我的安眠药,河南
1590864041,临语季,2,http://p1.music.126.net/6_spPfvJFcsTr3hUZWguWg==/109951168504871963.jpg,5881996602,昨天00:42,3,讨厌你,重庆
1450589870,晚安张张h,0,http://p1.music.126.net/f2TZzOKe3JMuhVFuNcZCLw==/109951165558343295.jpg,5881998070,昨天00:40,0,黄义豪我讨厌你,陕西
6287279382,爱吃鸡蛋饼_iu,0,http://p1.music.126.net/-pJkPVA6LaeT6MzooO3PXA==/109951168511627671.jpg,5881995482,昨天00:39,2,听了100遍哪里都是你 身边也没有你,广西
5063997270,金恒硕,3,http://p1.music.126.net/n2Hy3lfv3gRKWOZYCX9Mmw==/109951167787129063.jpg,5881995396,昨天00:39,1,她也卑微的求着我，但是我还是没有同意，那几天我想了好多，我学习不好，初三就辍学了，她学习很好年级前二十，之后跟着我不会有好的生活，而她呢可以考上好的高中，好的大学，可以有更好的生活。谈的那段时间我们很幸福，过的很好，中间没有吵过架，也不用担心没有话题，刷快手有趣的视频也会@对方,湖北
1411831944,恶魔妈妈买面膜秘秘麻麻,0,http://p1.music.126.net/HFeC9VucWEWEbmdh6MPBJg==/109951168227508812.jpg,5881995979,昨天00:37,0,味道淡了，It’s time for me to move on[心碎],陕西
635225875,魔曲人,6,http://p1.music.126.net/vUdZc39tYugcy1eBinmrOw==/18994063370251611.jpg,5881994322,昨天00:36,1,好听,江苏
603131690,Almost-渣,6,http://p1.music.126.net/0NO98lzGOIdvWM7TWx354Q==/109951168514552042.jpg,5881995864,昨天00:36,0,我也是,安徽
3879878069,laumoy_,3,http://p1.music.126.net/lZDbfPQqphVWzI5rtlQsyQ==/109951168515468236.jpg,5881995830,昨天00:36,0,天天开心啊[星星],广东
1358597741,碎幽洛基,5,http://p1.music.126.net/cxkY4wtH4E97rGBctU2i5g==/109951168517703879.jpg,5881995751,昨天00:35,0,故事开始于2022.10.18止于2023.4.2，,河南
5063997270,金恒硕,3,http://p1.music.126.net/n2Hy3lfv3gRKWOZYCX9Mmw==/109951167787129063.jpg,5881989477,昨天00:34,0,看完咯，每个人可能都有自己的意难平吧，那天被她家长发现了，她跟我提了分手，我放下尊严的去求她，让她和我偷偷谈，可能就是因为想和她走到最后吧，当时就是想着不想分手想一直下去，没有考虑到她的未来什么的，最后她还是没有同意，过了几天她来找我复合了，我没有同意，,湖北
1365845842,重庆御灵师,2,http://p1.music.126.net/xoI1hfvxcUhpPJgkg_IoUQ==/109951166647970246.jpg,5881991379,昨天00:33,0,加油,黑龙江
1365845842,重庆御灵师,2,http://p1.music.126.net/xoI1hfvxcUhpPJgkg_IoUQ==/109951166647970246.jpg,5881989655,昨天00:33,0,好,黑龙江
1365845842,重庆御灵师,2,http://p1.music.126.net/xoI1hfvxcUhpPJgkg_IoUQ==/109951166647970246.jpg,5881989631,昨天00:33,0,不是,黑龙江
3289822092,纪事语,3,http://p1.music.126.net/4t6hEzXgY8n9Vr2UVbIRCg==/109951168519219879.jpg,5881989604,昨天00:33,1,我该告诉自己的 只有我一个人这么想 可是我连我自己都不愿相信。,湖南
3216775110,Y-离水三月,2,http://p1.music.126.net/BvaI-RECuRGo1vUZMTXLwA==/109951168517799580.jpg,5881988814,昨天00:32,0,每个人都充满爱意的春天真让人恶心,河北
3727460009,不愿让你受苦,2,http://p1.music.126.net/G3YmfTNTTlHSkqALoY_Q-Q==/109951168520513574.jpg,5881989797,昨天00:29,3,你走得好快 不回头看看我们曾经的路吗,黑龙江
8161995377,新的开始_Dy18,0,http://p1.music.126.net/4eZjgBmdbG7KWcXe0FeEjg==/109951168439278916.jpg,5881986390,昨天00:28,0,确实,重庆
1546754239,北北北楠,5,http://p1.music.126.net/vF6yIdvC1ilZ5hjXq8keSQ==/109951166244636407.jpg,5881985801,昨天00:24,0,晚安,广西
1546754239,北北北楠,5,http://p1.music.126.net/vF6yIdvC1ilZ5hjXq8keSQ==/109951166244636407.jpg,5881984994,昨天00:24,0,没有那么玉玉，就是喜欢听,广西
7813764426,伤心钛平洋,1,http://p1.music.126.net/HhFM9lpeKOkbxMLVCzM5rw==/109951168517629148.jpg,5881984025,昨天00:23,1,晚安,广西
3259108040,流水线睡醒了,1,http://p1.music.126.net/S7hbedJYVtK9tHKtWWNJAg==/109951168167138001.jpg,5881983302,昨天00:23,0,乔欣谭悦 我们的约定 只有我在实施,四川
8253342452,别总冷冰冰de_,0,http://p1.music.126.net/mS36EZAXzz4e4ilJbF1MZQ==/109951168486406880.jpg,5881983299,昨天00:23,0,一起加油 成为最好的自己吧陌生人,山东
3388487202,压迹,1,http://p1.music.126.net/XZXORgZHeavEvWtTbVBhvQ==/109951168511264998.jpg,5881981542,昨天00:23,1,一起听d,河南
8253342452,别总冷冰冰de_,0,http://p1.music.126.net/mS36EZAXzz4e4ilJbF1MZQ==/109951168486406880.jpg,5881982427,昨天00:23,0,还有两个月再努努力 我们一起努力 我也是中考生,山东
8253342452,别总冷冰冰de_,0,http://p1.music.126.net/mS36EZAXzz4e4ilJbF1MZQ==/109951168486406880.jpg,5881983892,昨天00:22,0,单招没考上没关系的,山东
8253342452,别总冷冰冰de_,0,http://p1.music.126.net/mS36EZAXzz4e4ilJbF1MZQ==/109951168486406880.jpg,5881982341,昨天00:22,0,你是体育生吗,山东
8253342452,别总冷冰冰de_,0,http://p1.music.126.net/mS36EZAXzz4e4ilJbF1MZQ==/109951168486406880.jpg,5881983799,昨天00:22,0,为自己而活 开心快乐就好！,山东
1365845842,重庆御灵师,2,http://p1.music.126.net/xoI1hfvxcUhpPJgkg_IoUQ==/109951166647970246.jpg,5881982963,昨天00:21,1,还有两个月就要高考了，真的好迷茫，报了单招没考上去，明明家长什么也没有管，却又把错全怪在我的身上，班任也不想让我去学校，每天问我为什么不走，我不明白，学习不好就有错吗，他们只会在意成绩好坏，从不会管我是否已经尽力，明明只有两个月就结束了，可是为什么我感觉我要撑不住了,黑龙江
8332690803,小屁孩_oLzq,0,http://p1.music.126.net/hi9xwqHtIz32hM_tRCNMxA==/109951168511183203.jpg,5881979622,昨天00:21,1,我当然喜欢你啊 如果你遇到更好的选择 那我祝你幸福,重庆
8332690803,小屁孩_oLzq,0,http://p1.music.126.net/hi9xwqHtIz32hM_tRCNMxA==/109951168511183203.jpg,5881979622,昨天00:21,1,我当然喜欢你啊 如果你遇到更好的选择 那我祝你幸福,重庆
8332690803,小屁孩_oLzq,0,http://p1.music.126.net/hi9xwqHtIz32hM_tRCNMxA==/109951168511183203.jpg,5881979622,昨天00:21,1,我当然喜欢你啊 如果你遇到更好的选择 那我祝你幸福,重庆
8332690803,小屁孩_oLzq,0,http://p1.music.126.net/hi9xwqHtIz32hM_tRCNMxA==/109951168511183203.jpg,5881979622,昨天00:21,1,我当然喜欢你啊 如果你遇到更好的选择 那我祝你幸福,重庆
8332690803,小屁孩_oLzq,0,http://p1.music.126.net/hi9xwqHtIz32hM_tRCNMxA==/109951168511183203.jpg,5881979622,昨天00:21,1,我当然喜欢你啊 如果你遇到更好的选择 那我祝你幸福,重庆
1492508561,想染玫瑰粉金,3,http://p1.music.126.net/ma0lPCEkyacg6QS_fbJ32w==/109951168514578263.jpg,5881977369,昨天00:17,0,一听就e,湖南
,,0,,,,,,
561091682,刑天亻,0,http://p2.music.126.net/OjgWKkFsF9Fmlt8x3rPQDw==/109951168209378866.jpg,5881975037,昨天00:13,0,咔d我,湖南
1344528802,吴权煜,6,http://p2.music.126.net/4rgMKp2AriElk4196GUcBg==/109951166480932539.jpg,5881974112,昨天00:13,1,我很早就知道我不是一个勤奋的人，我只会耍耍小聪明，然后在别人的客套赞美中忘乎所以。我应该是那种好吃懒做的市井无赖，但我又妄想成为一个优秀的人，我妄想面面俱到全面发展，但事实上我没有任何能拿出手的一技之长，我想要拥有自信坚强的性格，但我时时刻刻都能感受到自己的自私虚伪与软弱。,吉林
1377558262,小生_zgB6,3,http://p2.music.126.net/3TCOJrC42jai2qEbzcb5ow==/109951166042732746.jpg,5881974973,昨天00:13,0,“你本来就是天上绝色，属于璀璨星河，何必与我，看世俗烟火，满目山河，也许我倾其所有，也无法让你觉得人间值得”,河北
1344528802,吴权煜,6,http://p2.music.126.net/4rgMKp2AriElk4196GUcBg==/109951166480932539.jpg,5881971513,昨天00:12,0,好滴,吉林
1796196901,笛弃,0,http://p2.music.126.net/jq0vMciHIHMyFK-1p3LFAw==/109951167679826833.jpg,5881970235,昨天00:09,0,谢谢你之前会对我说这样的话 我现在想对你说我现在一个人挺好的不用担心哦 对了 也希望你也开心不要eom 记得按时吃饭 睡觉哦,山东
5189506164,_Y_L_h_,1,http://p2.music.126.net/vwMoLx37vG-w3Ih-rjaa8A==/109951168240575086.jpg,5881965699,昨天00:07,0,高三的话确实，打扰不好,云南
565827383,心旷神怡_y,3,http://p2.music.126.net/SzENMz8BMql7IbBxL0x6sQ==/109951168513109179.jpg,5881960642,昨天00:03,0,这是我们的约定,河北
7915035626,醋桶子,0,http://p2.music.126.net/XTOaH2rRyt18vX138qikjw==/109951168071747661.jpg,5881964116,昨天00:03,0,要加油呀 想开点 未来还长 别轻易放弃 加油 陌生人,陕西
5048518090,御堂筋s,3,http://p2.music.126.net/HSPVFK0YI5PoWl52t_eEmw==/109951168435516460.jpg,5881963189,昨天00:03,0,要和梁雨欣很久很久很久,新疆
7814522907,-_紫光_-,1,http://p2.music.126.net/b5rTC3qdBVIO9YMcb6MNZg==/109951168513718536.jpg,5881961357,昨天00:02,0,一首歌只要符合听者当时内心的情感，就会在这中情感持续时一直被爱，当那种情感消失时，爱也开始变淡了。待到情感重燃之时，爱意也便随之复起。,广东
121866894,茂茂茂丶,0,http://p2.music.126.net/GZBWWTQoW5VUmpx5ZyoVDQ==/109951163030523675.jpg,5881962891,昨天00:02,0,恭喜,广东
421964877,降京,2,http://p2.music.126.net/oaX433HikYUqqNXkHienPQ==/109951168513098949.jpg,5881962871,昨天00:01,3,和小阳一直在一起,河北
5048518090,御堂筋s,3,http://p2.music.126.net/HSPVFK0YI5PoWl52t_eEmw==/109951168435516460.jpg,5881959562,昨天00:01,0,刚刚,新疆
1522666016,我宇像头虎,3,http://p2.music.126.net/RR7YBeqHlqtzEdjJC0q2FA==/109951168517597227.jpg,5881962750,昨天00:01,0,年轻,山东
1833552522,02_年,0,http://p2.music.126.net/fgvQl81Xrj7a7O8XPGC0uA==/109951167009305047.jpg,5881958554,昨天00:01,0,花了八秒钟删了他的联系方式 花了八分钟删了所有的聊天记录 花了八天才学会平静下来 止住泪水 花了八个月才开始慢慢淡忘她 结果她的一句在吗 又让我回到了原地。,上海
1847797207,待卿越白,5,http://p2.music.126.net/cFozAYZpQciCacD2uvyDOw==/109951166310063960.jpg,5881936409,昨天00:00,2,哈哈，原来只是普通朋友,山东
2053997899,xxxbo17,0,http://p2.music.126.net/_6SGpSPS-2w11jAdgBKXhw==/109951168488951981.jpg,5881958143,2天前,0,高三生我尊的不好意思打扰（？T^T,湖南
3263177880,超级碗碗碗碗,0,http://p2.music.126.net/SUeqMM8HOIpHv9Nhl9qt9w==/109951165647004069.jpg,5881958093,2天前,3,我爱你但是我怕你不爱我,山东
566381135,Caryif,7,http://p2.music.126.net/OJcY-9k44MbpzsLv0-DwjA==/109951168294814232.jpg,5881954493,2天前,0,别怕,山东
566381135,Caryif,0,http://p1.music.126.net/OJcY-9k44MbpzsLv0-DwjA==/109951168294814232.jpg,5881956975,2天前,0,卧槽,山东
566381135,Caryif,0,http://p1.music.126.net/OJcY-9k44MbpzsLv0-DwjA==/109951168294814232.jpg,5881956975,2天前,0,卧槽,山东
566381135,Caryif,0,http://p1.music.126.net/OJcY-9k44MbpzsLv0-DwjA==/109951168294814232.jpg,5881956975,2天前,0,卧槽,山东
5189506164,_Y_L_h_,1,http://p1.music.126.net/vwMoLx37vG-w3Ih-rjaa8A==/109951168240575086.jpg,5881955088,2天前,0,加油！,云南
5189506164,_Y_L_h_,1,http://p1.music.126.net/vwMoLx37vG-w3Ih-rjaa8A==/109951168240575086.jpg,5881953415,2天前,0,成绩还不错，还可以聊天，真不错，me,云南
1311076344,RellaCarder,5,http://p1.music.126.net/dOH5nOUOD526BlAFZaUjjA==/109951166440625205.jpg,5881954030,2天前,0,人跟梧桐是一样的，心空了还能勉强立着，旁人以为下个春天就能发芽，其实那个冬天它就死了,广东
8487646062,07-絕愛,0,http://p1.music.126.net/Zxlg2HIQv-3ZYP9POhA_Og==/109951168517502186.jpg,5881954840,2天前,2,是真的爱我吗还是在找谁的影子,云南
8487646062,07-絕愛,0,http://p1.music.126.net/Zxlg2HIQv-3ZYP9POhA_Og==/109951168517502186.jpg,5881954840,2天前,2,是真的爱我吗还是在找谁的影子,云南
2053997899,xxxbo17,0,http://p1.music.126.net/_6SGpSPS-2w11jAdgBKXhw==/109951168488951981.jpg,5881951336,2天前,0,？真的成绩还不错吗=(^.^)=,湖南
426169816,Super林檎雨由利,0,http://p1.music.126.net/wcWFeC03aJfxvSlZsaJa3Q==/109951167737257691.jpg,5881952964,2天前,1,她有男朋友了,江苏
426169816,Super林檎雨由利,0,http://p1.music.126.net/wcWFeC03aJfxvSlZsaJa3Q==/109951167737257691.jpg,5881952964,2天前,1,她有男朋友了,江苏
426169816,Super林檎雨由利,0,http://p1.music.126.net/wcWFeC03aJfxvSlZsaJa3Q==/109951167737257691.jpg,5881952964,2天前,1,她有男朋友了,江苏
