评论人的ID,评论人网名,评论人VIP等级,评论人头像网址,评论编号,评论时间,点赞量,评论内容,ip地址
375469460,沐懂_,7,http://p2.music.126.net/plwj0hBEsUX5hUhi30HrQw==/109951165380015133.jpg,5756003285,2022-09-25,1,IU,
12999031,cockneygirl9,6,http://p2.music.126.net/iHRTKhq8x8zmukTBAQwN9g==/5934064255430427.jpg,5753314357,2022-09-22,5,喜欢，不用多说，歌声替我传达，灵魂歌手,
1456069008,伤心难过杰尼龟,5,http://p2.music.126.net/IquYJvbum15kteVWRhLizw==/109951168131866429.jpg,5753220976,2022-09-20,1,有版权？,
113276507,就叫王香芋,6,http://p2.music.126.net/hfIpUePn3AdrY_7tsrBhcg==/3246857840691850.jpg,5752569416,2022-09-19,1,hao,
543620320,噢嘿撒西不哩,6,http://p2.music.126.net/Tr2AUeUVRB1Sowf9UyM5oA==/109951167183212689.jpg,5752186838,2022-09-19,6,版权怎么没了,
1855028183,私一ki,6,http://p2.music.126.net/UitaJij1oqfPvPhNCAjqgA==/109951166503423528.jpg,5752016652,2022-09-18,0,香香甜甜又冰爽🥰,
1428989419,iu-wyl,3,http://p2.music.126.net/usL31YA3jNp55WojFfh0hg==/109951166149120604.jpg,5751967587,2022-09-18,1,还有朴宰范,
3443225260,哎呦呀iu,2,http://p1.music.126.net/BCKPgMWNBjKn73hh-8VfcQ==/109951166184609006.jpg,5751303811,2022-09-17,2,iu出道14周年快乐 演唱会成功,
3243341738,耿火火Hahah,0,http://p1.music.126.net/4XdIGGsthFsFV2DA_cHZUg==/109951168297421997.jpg,5751263193,2022-09-17,1,十四周年快乐！这是十四年里最喜欢的一首🥴,
368525147,是kane啊,0,http://p2.music.126.net/sODrHJZ6bNxNtvbfEmKbGA==/109951166691620300.jpg,5751115459,2022-09-17,3,竟然上我首推了打卡打卡,
5045300666,太--完美,5,http://p2.music.126.net/SzTGet946zG1sY1WYZdX_A==/109951168270715236.jpg,5750910409,2022-09-17,1,现在就是,
630654996,鸷落,0,http://p2.music.126.net/AUtIsnTwXHQDAlLjlxGfVg==/109951168292454634.jpg,5750677090,2022-09-16,0,好爱,
630654996,鸷落,0,http://p2.music.126.net/AUtIsnTwXHQDAlLjlxGfVg==/109951168292454634.jpg,5750677090,2022-09-16,0,好爱,
1951351204,胡先生-C,0,http://p2.music.126.net/fda9voYqxEcl1IY32UGQng==/109951167946831416.jpg,5750196357,2022-09-15,2,好听,
1850691169,偷偷藏扣子,0,http://p2.music.126.net/p5VrCsiGQ1AacLiDQeoD1Q==/109951167096880209.jpg,5745202313,2022-09-14,2,希望我的鸡扣可以被更多人知道他的才华,
3719463250,-Bubbleshores-,5,http://p1.music.126.net/SliQwnCpHnELQg6B7Rnofg==/109951167993916199.jpg,5749036217,2022-09-14,0,和zico同一天生日！,
247102107,心晴_DM1x,4,http://p1.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5748970771,2022-09-14,0,版权又没买  不可能那么快就买买版权。,
1926601047,来点芒果调理一下,0,http://p1.music.126.net/2dNv4jmhDm8K3jCSIyZQFQ==/109951168501303911.jpg,5748948260,2022-09-14,0,好吧，应该是明天,
1926601047,来点芒果调理一下,0,http://p1.music.126.net/2dNv4jmhDm8K3jCSIyZQFQ==/109951168501303911.jpg,5748923978,2022-09-13,0,隔壁跟yg，sm一样发了个kakao dj首发30天的消息,
1926601047,来点芒果调理一下,0,http://p1.music.126.net/2dNv4jmhDm8K3jCSIyZQFQ==/109951168501303911.jpg,5748924986,2022-09-13,0,且部分专辑开始显示版权方,
247102107,心晴_DM1x,4,http://p1.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5748918482,2022-09-13,0,你怎么知道？,
1926601047,来点芒果调理一下,0,http://p1.music.126.net/2dNv4jmhDm8K3jCSIyZQFQ==/109951168501303911.jpg,5748900802,2022-09-13,0,估计明天0点版权回归,
127613041,菲林FEILlN,1,http://p1.music.126.net/aF0L5yxKAfyVcX8NQqIyPg==/109951168301949095.jpg,5748749214,2022-09-13,1,❤️,
269556071,嘻嘻哈哈阳光开朗大男孩,0,http://p1.music.126.net/5GMfjOlmC43ay5WR5uV6xw==/109951168292358033.jpg,5748566691,2022-09-13,0,大家好呀，过些天我一好位朋友叫zqm生日，我想在这里让大家一起祝福她可以嘛。如果有兄弟姐妹觉得可以，麻烦在我的评论下评论哈，比如祝zqm生日快乐！或者兄弟姐妹们随意发挥，可以的话祝福的话带上她的名字zqm，谢谢各位了![爱心][爱心],
4038911288,不喜欢吃柚子了的小诗,0,http://p1.music.126.net/uI_wJAJ-BjjEawafuJD9gA==/109951165618502083.jpg,5747469467,2022-09-11,3,我庆幸在网易☁版权没了之前把好多歌曲都下载了，转到🐧音乐后全都要VIP了，真服了,
325991699,iceicebee,6,http://p1.music.126.net/LQaGF4J_9kVa34L3uSezBQ==/109951168518504567.jpg,5746309446,2022-09-09,1,boys and girls[晕],
1455468369,我觉得他还没有我聪明诶,0,http://p1.music.126.net/dbyraTf9EqLqUwdOQfrtQQ==/109951166200859180.jpg,5743435094,2022-09-05,23,Zico有些歌网易云放不了啊呜呜呜我哭死,
7968195274,tony带水_lEJL,0,http://p2.music.126.net/DGnpio_rQsFW4HDyAZEOuw==/109951168210116019.jpg,5743382719,2022-09-05,0,好浪漫呀[多多大笑][多多大笑][多多大笑][多多大笑],
499886326,橘子一口吃皮,5,http://p1.music.126.net/R1PZgqRdIRSvKapgI12stw==/109951168184744210.jpg,5743167074,2022-09-05,3,感谢大家百忙之中抽空出来给我老婆评论。老婆老婆你真棒！,
2118222622,xiinxin-,0,http://p1.music.126.net/qit9V7EA38MZSNqyKxNsfQ==/109951168291176947.jpg,5743025767,2022-09-04,35,☁️快把U 的版权拿回来！！！[多多大哭]还是习惯在☁️听丽丽的歌[多多大哭],
3285597497,一次___________,1,http://p1.music.126.net/Fo6auywO2XQ9mz5lXkUliQ==/109951167498595472.jpg,5742697945,2022-09-04,3,我说怎么这首歌没有下架，原来是索尼音乐发行,
1553285782,只是泡泡而已,0,http://p1.music.126.net/IBnk4qB2NbbIP0X4LfZznA==/109951168010973700.jpg,5742182279,2022-09-03,0,专辑可以听其他听不了[流泪][流泪],
390106226,Bl-oom,0,http://p1.music.126.net/1l-K6U0-S6swV2oaCRyAtw==/109951163405524977.jpg,5742180745,2022-09-03,0,❤️,
1377713117,有莘不破i,0,http://p2.music.126.net/cS4J4iyJZzy_0CsUU9jA7A==/109951167842669144.jpg,5742145940,2022-09-03,2,网易失去IU的版权了吗,
1377713117,有莘不破i,0,http://p2.music.126.net/cS4J4iyJZzy_0CsUU9jA7A==/109951167842669144.jpg,5742145940,2022-09-03,2,网易失去IU的版权了吗,
278149454,lsy颖,6,http://p2.music.126.net/t_7bEgQjaj9k5rSFyH7zcA==/3393092912677092.jpg,5741019631,2022-09-01,1,搜美,
1752419199,jo_shuaa_,1,http://p2.music.126.net/ZMItZkd8Gyrw-9gAMa71xw==/109951168438116373.jpg,5741007076,2022-09-01,6,我去这是干嘛，我还在网易云还买了丽姐的数专，结果没版权了？？？,
359890547,舞殇_猫儿,0,http://p2.music.126.net/SfoZA9XDw26RgPMasMKH9Q==/109951166364485217.jpg,5740902626,2022-09-01,0,好听[可爱],
1944541236,天天丢名,0,http://p2.music.126.net/3bE_ZnXUe-9cvfYaYFp80Q==/109951167994660020.jpg,5740229271,2022-08-31,0,被隔壁买了,
484877435,-biubiubi-,4,http://p2.music.126.net/Tg7Wf4jf7_fgCHfWmgYCYQ==/19064432114134711.jpg,5740194436,2022-08-31,0,当时初三，现在要上大学了[流泪]突然又推给我，时间过的太快了,
502420700,知恩呐_zr9B,0,http://p2.music.126.net/oCX_z4t5Ms2emsRslGCSpQ==/109951166748168549.jpg,5740031372,2022-08-31,3,呜呜呜呜呜 IU的版权呢 好多歌都听不了了,
502420700,知恩呐_zr9B,0,http://p2.music.126.net/oCX_z4t5Ms2emsRslGCSpQ==/109951166748168549.jpg,5740031372,2022-08-31,3,呜呜呜呜呜 IU的版权呢 好多歌都听不了了,
1943638336,看日落看星空,5,http://p2.music.126.net/JGbevghM01my2tQiiwTXNQ==/109951168455906580.jpg,5739570151,2022-08-30,6,版权都没了？？？,
1736901091,辞桾,6,http://p2.music.126.net/vNchBmPZdB3AUAa9BQhgcw==/109951167763594478.jpg,5739342286,2022-08-30,2,U宝QAQ  版权怎么没了[多多大哭],
2067830022,CHERRY-老張,0,http://p2.music.126.net/fWYddhcCBKOx-b5p1lp9IQ==/109951167829351354.jpg,5739052493,2022-08-30,1,哎妈 神仙合体,
2067830022,CHERRY-老張,0,http://p2.music.126.net/fWYddhcCBKOx-b5p1lp9IQ==/109951167829351354.jpg,5739052493,2022-08-30,1,哎妈 神仙合体,
4945877750,四月别叹息,6,http://p2.music.126.net/bdt-ncy_8shTCIjiJ1G5UQ==/109951166271201385.jpg,5737543314,2022-08-28,6,星期五表白吧 表白的时候跟他说 遇到他以来 总想让他夜夜好眠  详情参考星期五见面和夜信[憨笑],
5193855480,流年_XSam,5,http://p2.music.126.net/34lrlEkCqJ9WL8OpOlo1Jg==/109951167525956951.jpg,5737433040,2022-08-27,5,还好已经下了十几首iu的歌，买的专辑也都在[多多比耶],
5187169429,对乔上点心吧,0,http://p2.music.126.net/QBoO7UtIgu0g5DtCgRViJw==/109951167814257269.jpg,5737063146,2022-08-27,1,鹅鹅鹅,
5187169429,对乔上点心吧,0,http://p2.music.126.net/QBoO7UtIgu0g5DtCgRViJw==/109951167814257269.jpg,5737062163,2022-08-27,2,真的是,
134046293,养狗的史丹利,6,http://p2.music.126.net/I6TNEbIs83fC-Np1HEI9Aw==/109951168275454376.jpg,5736644468,2022-08-26,1,送他张蚕室演唱会门票,
31694437,SP01L3R,5,http://p2.music.126.net/jkvawtr1hrjuREa-9jdPog==/109951165874587351.jpg,5736581875,2022-08-26,0,[大笑],
1383234773,LeninPlay,0,http://p2.music.126.net/ycFqf-oeT3ktPCriGABJMw==/109951165680358318.jpg,5736371336,2022-08-26,9,隔壁把kakao和bighit签了,
1314049678,Hyspoll,6,http://p2.music.126.net/apHTqr48VUziIWtLydvMBw==/109951165286233211.jpg,5736360378,2022-08-26,6,TME那边在去年修订的反垄断法出来之前就和kakao谈好版权了，所以这边不得不下架。。bighit也是一样[多多无语],
1438141637,Xiangx125,0,http://p2.music.126.net/MHi8ImZPO5mTeAN4h2HXzA==/109951168264190995.jpg,5736278156,2022-08-26,8,版权！！！我的IU,
3298973333,不做小哭包_Kvv0,0,http://p2.music.126.net/cwAOhQODVj1eRApLl7IXJg==/109951167014659432.jpg,5736196395,2022-08-26,3,OK追到了哈哈哈,
3298973333,不做小哭包_Kvv0,0,http://p2.music.126.net/cwAOhQODVj1eRApLl7IXJg==/109951167014659432.jpg,5736196395,2022-08-26,3,OK追到了哈哈哈,
1838331792,-Ursula_,0,http://p2.music.126.net/p7JSmatz2TpVlTyBxV_iMg==/109951167621158095.jpg,5736152137,2022-08-26,1,骑车追,
1577317282,知-恩-呐-,0,http://p2.music.126.net/wvrQrHkCtYN6YTos6p5K5w==/109951167695844069.jpg,5736090289,2022-08-26,0,知恩vlog里疲惫又温柔的声音才是既让人心疼也让人觉得温暖和治愈.,
6299412216,今天星期五_U,1,http://p2.music.126.net/vcqO4Oy_9ovIZNgmyDv__A==/109951167802553487.jpg,5735948792,2022-08-25,0,官方真的牛,
6299412216,今天星期五_U,1,http://p2.music.126.net/vcqO4Oy_9ovIZNgmyDv__A==/109951167802553487.jpg,5735947681,2022-08-25,0,版权啊,
3442860456,恩恩恩恩恩恩恩恩恩对,0,http://p2.music.126.net/YMWYVG3d2OFhy0JJI47LGg==/109951167869235405.jpg,5735790455,2022-08-25,2,怎样可以拥有灵魂伴侣呢,
3442860456,恩恩恩恩恩恩恩恩恩对,0,http://p2.music.126.net/YMWYVG3d2OFhy0JJI47LGg==/109951167869235405.jpg,5735790455,2022-08-25,2,怎样可以拥有灵魂伴侣呢,
5187169429,对乔上点心吧,0,http://p2.music.126.net/QBoO7UtIgu0g5DtCgRViJw==/109951167814257269.jpg,5735477421,2022-08-25,203,好家伙，网易云需要解释一下，为什么好多歌版权都不见了？,
427329471,Nana-Jam,0,http://p2.music.126.net/gesDj3xLlwshWVK4_7JOPw==/109951164692890060.jpg,5735329468,2022-08-25,1,现在版权又没了[流泪],
406648266,我对着落日许愿,6,http://p2.music.126.net/sZgNwmpAb4XNrquxnuzQVQ==/109951168481259863.jpg,5734237078,2022-08-24,1,我倒,
3298973333,不做小哭包_Kvv0,0,http://p2.music.126.net/cwAOhQODVj1eRApLl7IXJg==/109951167014659432.jpg,5733614782,2022-08-23,7,喜欢iu的男生怎么追呀,
1857367620,老子就是最可爱的,0,http://p2.music.126.net/kNqDEJ4uEd7TesQTmeXXsw==/109951168510251103.jpg,5733288590,2022-08-22,0,如果想听IU的“Celebrity”，可以翻翻我的动态，前段时间发过，看看还能不能听吧，我能听，大概是我下载了,
1857367620,老子就是最可爱的,0,http://p2.music.126.net/kNqDEJ4uEd7TesQTmeXXsw==/109951168510251103.jpg,5733288590,2022-08-22,0,如果想听IU的“Celebrity”，可以翻翻我的动态，前段时间发过，看看还能不能听吧，我能听，大概是我下载了,
613816333,16号青,6,http://p2.music.126.net/IbCbafwxHZ4sJH5Swl7cWA==/19017153114398402.jpg,5733108837,2022-08-22,0,我中午过后非常的困，但是不知道为什么，一听到IU的声音我就清醒了。具有自然醒神功效。,
1696262742,mafusrr_uni,1,http://p2.music.126.net/YctH1LtEso5D58bsl5rzag==/109951165193385222.jpg,5732800514,2022-08-22,14,版权什么时候回来[流泪],
589955706,橙子色的橘子,6,http://p2.music.126.net/jcpBudNWuXePRsexxm6Zsg==/109951166377460547.jpg,5732524939,2022-08-21,13,网易你又在搞什么飞机，版权呢？,
74096648,娅娅加油努力,0,http://p2.music.126.net/pSBuUmRhUYXXa43o2J6DUA==/109951168313039004.jpg,5732183607,2022-08-21,13,震惊，版权全没了，网易云真牛,
74096648,娅娅加油努力,0,http://p2.music.126.net/pSBuUmRhUYXXa43o2J6DUA==/109951168313039004.jpg,5732183607,2022-08-21,13,震惊，版权全没了，网易云真牛,
263328843,赵美延女朋友,1,http://p2.music.126.net/aqccnfojIddwBjPNEZ8lzg==/109951167933606026.jpg,5731978192,2022-08-20,3,我版权呢.jpg,
,,0,,,,,,
1899466633,Ollie-3080,6,http://p2.music.126.net/fZConvWGRnse-wyL5GVPuw==/109951168191123908.jpg,5730828471,2022-08-19,1,现在又成这样了[流泪],
410327670,Lilkess,0,http://p2.music.126.net/S_Iw8ggo5GYG8IvifI5OSA==/109951167835398750.jpg,5730659298,2022-08-19,3,我iu怎么没了我去🤬,
405880149,嘢啤咩啤啊,6,http://p2.music.126.net/1KHKp4c9CaxhntG2i-xDsg==/109951168431046355.jpg,5730652488,2022-08-19,6,去理的版权说没就没了,
557014833,初醒Raymond,0,http://p2.music.126.net/jcWtoD6OiOpsPvlOrSDUug==/109951167754089709.jpg,5730407837,2022-08-18,18,"sm，yg那些版权回来了,我iu的就没了[流泪]",
557014833,初醒Raymond,0,http://p2.music.126.net/jcWtoD6OiOpsPvlOrSDUug==/109951167754089709.jpg,5730407837,2022-08-18,18,"sm，yg那些版权回来了,我iu的就没了[流泪]",
544755239,木槿Solar,0,http://p2.music.126.net/RF0I1LyxtoctQMT1F38axQ==/109951166484464527.jpg,5730153944,2022-08-18,0,没有啊,
544755239,木槿Solar,0,http://p2.music.126.net/RF0I1LyxtoctQMT1F38axQ==/109951166484464527.jpg,5730153944,2022-08-18,0,没有啊,
1394793366,涛总很不错,0,http://p2.music.126.net/GX-iA030DZ5wieGb_O-25Q==/109951167714453885.jpg,5729527386,2022-08-17,4,当初就是因为酷狗没有iu版权才开始网易云的，网易快点把iu的版权搞回来吧,
3395839028,黄寅拓的圈外女友,3,http://p2.music.126.net/U2ToggDBelo12iysQ1rJHQ==/109951168510533367.jpg,5729486084,2022-08-17,6,这几天奇奇怪怪好多Kpop版权没了,
3225359507,十七号街具先生的酒,0,http://p2.music.126.net/MgUjHuVzuTKs6Pbqt93SQg==/109951167957155145.jpg,5729321585,2022-08-17,0,死之咏赞👀,
1465718244,仙杳银川,0,http://p2.music.126.net/-edb6LEpVbV6WrKoCT0pkg==/109951167175176786.jpg,5729070928,2022-08-17,8,版权！！！！！！！！！！！！！！！！！！！！,
1442215886,七点香烛,0,http://p2.music.126.net/qmVMngZllxIJwrNyxSdPgw==/109951167757524126.jpg,5728524671,2022-08-16,11,？其他的没版权了啊啊啊,
1442215886,七点香烛,0,http://p2.music.126.net/qmVMngZllxIJwrNyxSdPgw==/109951167757524126.jpg,5728524671,2022-08-16,11,？其他的没版权了啊啊啊,
3860585682,冰岛_L__ySus,0,http://p2.music.126.net/l_HwfTUTg3j-og3wJRBhAg==/109951168208507686.jpg,5728315295,2022-08-16,9,想看个很伤感的电影 把所有情绪都哭出去,
1518134053,七喜口罩妹永远守护璇儿,5,http://p2.music.126.net/I7wJw0kHtnzyt9VhQN4N0A==/109951166697164666.jpg,5728274195,2022-08-16,34,网易云搁这跟我整置换呐？😅,
408941861,nklkiu66,0,http://p2.music.126.net/kJvjAk3Agbgg3F57jHDnhw==/109951168272738070.jpg,5728259996,2022-08-16,1,版权啊！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,
1543943299,Superplus030,6,http://p2.music.126.net/hUBL7VzLkukxdnCW7E8QZA==/109951165274118397.jpg,5728175383,2022-08-16,6,版权去哪了我充了两年会员,
418930624,一位普通的电音爱好者,0,http://p2.music.126.net/9IYi4hgYVxN5R6PZaLCMsw==/109951168264986543.jpg,5728164175,2022-08-16,6,IU版权得弄回来啊网易！！,
3573659532,易水映安,5,http://p2.music.126.net/aeHFPI_PtD0j-0qNlkCNQQ==/109951168184438887.jpg,5728092319,2022-08-15,5,等版权 草 怎么都没了,
104422385,等水的鱼儿,6,http://p1.music.126.net/hyvwlj4hwcgtSISbioh1tw==/109951164809547668.jpg,5727978598,2022-08-15,1,版权都去哪了,
1507065823,桃子Ahpuh,5,http://p1.music.126.net/6xg5YUXRXW5dxtYTYfi4CQ==/109951168115453854.jpg,5727889531,2022-08-15,5,等iu版权回来！[爱心],
97266915,就让这游子的心写出好题材,5,http://p1.music.126.net/h573bWbBpI6jY-gPwVld2A==/109951165373553210.jpg,5727443984,2022-08-15,3,🈚了,
1365785028,Ciao-----------,6,http://p1.music.126.net/xJ5S-knkeInkdX8W6aSmKg==/109951164788264795.jpg,5727192982,2022-08-14,1,哈哈[多多捂脸],
84017461,法老王de猫,0,http://p1.music.126.net/-IVAdEKYBJEX7DUW8QWhIg==/109951166000054748.jpg,5727069430,2022-08-14,1,留个爪,
1638754613,诗月北冥,6,http://p1.music.126.net/ZG-ZBKND5O05jsJJl3p7KA==/109951167276308754.jpg,5727032961,2022-08-14,6,离大谱，版权全无,
1492827081,刺猬呀zzz,5,http://p1.music.126.net/cez2CWBeMxmMN2q8zqZrZw==/109951163363915489.jpg,5727012086,2022-08-14,22,怎么又没版权了[汗],
1528456665,is_bnyz,0,http://p1.music.126.net/smYslZ6Y465RZfRhuACL9w==/109951168441310127.jpg,5726741543,2022-08-14,4,网易云你在干嘛!!!!!!!!,
347083272,都下架了还要vip还听什么,0,http://p1.music.126.net/J76vwTtKycbkBJ18Sao39A==/109951164028288587.jpg,5726507152,2022-08-13,3,怎么都下架了。。。你回来吗,
1727201405,金泰妍的音乐岛屿,0,http://p1.music.126.net/reIKOjIurKjLrw2XGw7ZPw==/109951168463335041.jpg,5726497193,2022-08-13,7,救命啊 iu和zico的版权都没了 wyy你在干嘛,
1727201405,金泰妍的音乐岛屿,0,http://p1.music.126.net/reIKOjIurKjLrw2XGw7ZPw==/109951168463335041.jpg,5726497193,2022-08-13,7,救命啊 iu和zico的版权都没了 wyy你在干嘛,
1727201405,金泰妍的音乐岛屿,0,http://p1.music.126.net/reIKOjIurKjLrw2XGw7ZPw==/109951168463335041.jpg,5726497193,2022-08-13,7,救命啊 iu和zico的版权都没了 wyy你在干嘛,
574535737,yue了乐了,5,http://p1.music.126.net/U7ni5L964W39TZ0WUQEvnA==/109951168096156954.jpg,5726416455,2022-08-13,2,6,
3225359507,十七号街具先生的酒,0,http://p1.music.126.net/MgUjHuVzuTKs6Pbqt93SQg==/109951167957155145.jpg,5726232581,2022-08-13,3,还我u宝[流泪][流泪][流泪],
3225359507,十七号街具先生的酒,0,http://p1.music.126.net/MgUjHuVzuTKs6Pbqt93SQg==/109951167957155145.jpg,5726232521,2022-08-13,5,网易云！你没有心！！！,
3942175935,Yiorqy,0,http://p1.music.126.net/8x8pyIR_fRx2cmRRtLtWeA==/109951167372782096.jpg,5725862788,2022-08-12,16,网易云你给我把IU的版权搞回来,
3942175935,Yiorqy,0,http://p1.music.126.net/8x8pyIR_fRx2cmRRtLtWeA==/109951167372782096.jpg,5725860583,2022-08-12,3,版权呢,
1516295490,迢迢的迢迢,0,http://p1.music.126.net/Hsc4d-eHXyF7RrRQqGXkng==/109951167947639708.jpg,5725733588,2022-08-12,2,@网易云音乐 iu的版权呢……,
1516295490,迢迢的迢迢,0,http://p1.music.126.net/Hsc4d-eHXyF7RrRQqGXkng==/109951167947639708.jpg,5725733588,2022-08-12,2,@网易云音乐 iu的版权呢……,
1533991098,4rilMeee_,6,http://p1.music.126.net/9xjyCEsiFZJwb8dk1Vlf6Q==/109951168506348930.jpg,5725628396,2022-08-12,1,版权？？？,
114615320,不要小野猫,5,http://p2.music.126.net/qPm_QT8nLlg929BbPTY3mQ==/109951165962006227.jpg,5725532929,2022-08-12,6,吐了，怎么aespa的刚有版权丽姐的就没有了[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒],
348263862,r1ckyyyyyyyy,5,http://p2.music.126.net/OvPjiDU7jKlDL_E-Y9IcRQ==/109951166993756633.jpg,5725500048,2022-08-12,4,👴的版权呢？？？？为什莫啊,
1675173037,来自愈,6,http://p2.music.126.net/pvF_JJ6XdPwRoDg7DOydqw==/109951167522695836.jpg,5725476465,2022-08-12,0,啥意思？,
431418251,TiNA_swiftie,6,http://p2.music.126.net/6loINYmopKinhkQH6puitQ==/109951165640530790.jpg,5725476385,2022-08-12,0,版权©️啊啊啊啊啊啊,
580888668,5050le,5,http://p2.music.126.net/ulxkOws4agTKQNchcKapWg==/109951166568299657.jpg,5725356251,2022-08-12,1,iu的版权什么时候回来[流泪],
485242696,-甜味拾荒者-,6,http://p2.music.126.net/OfCwxede3_U3rp6bvB8hPA==/109951167271255991.jpg,5725063078,2022-08-11,0,久等了,
2107795094,蛀牙也吃大白兔,2,http://p2.music.126.net/OKNKsiqLRmcBTV4Fp3HKeA==/109951168168179250.jpg,5725053200,2022-08-11,3,哭了，any song没版权了,
1826265254,XB612,0,http://p2.music.126.net/TvoVthsdd8hj__BFeCZOkg==/109951168260900166.jpg,5725017909,2022-08-11,0,气si我了为什么没版权了[多多大哭][多多大哭][多多大哭][多多大哭],
1571047389,只是有点想静了,0,http://p2.music.126.net/72pIkfBr9AFocViw-S5-Vg==/109951165360653203.jpg,5725008549,2022-08-11,1,为什么啊,
251095331,团团转_我的快乐员,6,http://p2.music.126.net/o2FLz1pxVPKfxewv-G5ycA==/109951167747533807.jpg,5724374316,2022-08-11,14,@云音乐VIP 捏妈妈的你们版权是宝可梦是吧  到手第五个就得遗忘一个是吧,
498505140,人生何处不青山iii,6,http://p2.music.126.net/ztyDIlpqVFN87RC8CKn8eA==/109951165209340780.jpg,5724265486,2022-08-10,0,网易！！！,
3286844250,冲冠一怒为贞子,0,http://p2.music.126.net/E4Fe-740_CySzBEWxNHTrg==/109951168095551449.jpg,5724235718,2022-08-10,1,不是吧……只有你了……,
3286844250,冲冠一怒为贞子,0,http://p2.music.126.net/E4Fe-740_CySzBEWxNHTrg==/109951168095551449.jpg,5724235718,2022-08-10,1,不是吧……只有你了……,
3286844250,冲冠一怒为贞子,0,http://p2.music.126.net/E4Fe-740_CySzBEWxNHTrg==/109951168095551449.jpg,5724235718,2022-08-10,1,不是吧……只有你了……,
3286844250,冲冠一怒为贞子,0,http://p2.music.126.net/E4Fe-740_CySzBEWxNHTrg==/109951168095551449.jpg,5724235718,2022-08-10,1,不是吧……只有你了……,
416744988,APFRS_TranceForever,2,http://p2.music.126.net/_6ukzbP2w1Ro4gkho95zuw==/109951164996495500.jpg,5723847246,2022-08-10,31,我笑了，版权突然都没了😅,
5210087213,pleasedontsmile,5,http://p2.music.126.net/131ZRJYhWVvKetDrll4fog==/109951168468618817.jpg,5723797974,2022-08-10,0,唉,
247102107,心晴_DM1x,4,http://p2.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5723585157,2022-08-10,0,我说的是韩国版权,
1455354795,听海_说_,0,http://p2.music.126.net/RAsnkDm3qN3xBzGXrWuRfQ==/109951167705465752.jpg,5723537106,2022-08-10,0,救敏为啥我听的好多歌都没版权了哭哭〒_〒,
1455354795,听海_说_,0,http://p2.music.126.net/RAsnkDm3qN3xBzGXrWuRfQ==/109951167705465752.jpg,5723537106,2022-08-10,0,救敏为啥我听的好多歌都没版权了哭哭〒_〒,
,,0,,,,,,
475560912,Pisccces,0,http://p1.music.126.net/H8njRTbDYk0jAs5Sd6hrvA==/109951168457729869.jpg,5723341319,2022-08-09,4,他是一边买一边丢[多多捂脸],
247102107,心晴_DM1x,4,http://p1.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5723333181,2022-08-09,0,。你们谁知道这个月有新版权 告诉我,
247102107,心晴_DM1x,4,http://p1.music.126.net/DJs_gW-1efqXqDsoUU2M1Q==/109951167497768962.jpg,5723332173,2022-08-09,1,已经来不及了,
1882718317,人间小苦瓜zzz,0,http://p1.music.126.net/g3DEZ9Ud1ny77gqPMu7rvA==/109951166750340175.jpg,5723326982,2022-08-09,7,@网易云音乐 接受不了，很难过,
1320721942,邓涵炼,6,http://p1.music.126.net/WxGyEBhvIR3HHUFAK5o9Aw==/109951163937852180.jpg,5723271459,2022-08-09,5,@云音乐VIP 快续版权,
3685357559,大哥_hQlB,0,http://p1.music.126.net/NLFV0bKEwxfr-7dQb6SVAw==/109951166560283751.jpg,5723113930,2022-08-09,0,狗丢夸夸世纪中叶,
417581744,优秀咩,7,http://p1.music.126.net/QQcZDB7Inf8l2kn8cOth0w==/109951168296613387.jpg,5723108250,2022-08-09,0,？？？没版权啊,
324009395,dlwlrma-L,6,http://p1.music.126.net/DK4lp57-EaLTNWqRC3KZIA==/109951164842365584.jpg,5723062007,2022-08-09,9,版权呢 我接受不了 续了这么多年就没了,
2024238327,咳咳咳可我,0,http://p1.music.126.net/1QiM5Pmveo53pYUn64Tb-w==/109951165646982147.jpg,5723009026,2022-08-09,1,不理解 真的服了,
1599322127,雨翼繁峙,5,http://p1.music.126.net/fmzFBThelOushy0a34pw_w==/109951167842064127.jpg,5722710213,2022-08-08,1,[惶恐]真的会谢谢网易云,
285348446,_Psy-cho_,7,http://p1.music.126.net/z5YelnX25EQC0hH8zW09MQ==/109951167044868235.jpg,5722652029,2022-08-08,9,虽说老村友经历过大风大雨早已经都下好存云盘了，但是看又没版权了还是很难受啊😭,
544754483,攻打南韩_夺回朴智妍,0,http://p1.music.126.net/dET4Jk1Qkz2YCYdvgGyAKQ==/109951168433272676.jpg,5722639528,2022-08-08,12,今年1月 隔壁有了iu p社 fnc 女友等的版权 8月网易云就无了 今年5月隔壁又有了防弹版权 估计过段时间就无了,
